Reward,Won Hand,Trials
-17150,0,8886
-17140,1,8887
-17130,1,8888
-17120,1,8889
-17110,1,8890
-17120,-1,8891
-17110,1,8892
-17100,1,8893
-17090,1,8894
-17100,-1,8894
-17090,1,8896
-17100,-1,8896
-17110,-1,8898
-17120,-1,8899
-17120,0,8900
-17110,1,8901
-17100,1,8902
-17110,-1,8902
-17120,-1,8903
-17110,1,8905
-17120,-1,8905
-17130,-1,8906
-17140,-1,8908
-17150,-1,8908
-17140,1,8910
-17150,-1,8910
-17140,1,8912
-17130,1,8913
-17130,0,8914
-17140,-1,8914
-17130,1,8916
-17130,0,8917
-17140,-1,8918
-17130,1,8919
-17120,1,8920
-17130,-1,8920
-17120,1,8922
-17110,1,8923
-17120,-1,8924
-17130,-1,8925
-17140,-1,8925
-17130,1,8927
-17140,-1,8928
-17150,-1,8928
-17140,1,8930
-17150,-1,8930
-17160,-1,8932
-17150,1,8933
-17140,1,8934
-17150,-1,8934
-17160,-1,8935
-17170,-1,8936
-17180,-1,8937
-17170,1,8939
-17180,-1,8940
-17190,-1,8941
-17180,1,8942
-17170,1,8943
-17170,0,8944
-17180,-1,8944
-17170,1,8946
-17160,1,8947
-17170,-1,8947
-17160,1,8949
-17170,-1,8949
-17160,1,8951
-17170,-1,8951
-17180,-1,8952
-17170,1,8954
-17180,-1,8954
-17190,-1,8956
-17180,1,8957
-17190,-1,8957
-17180,1,8959
-17190,-1,8959
-17190,0,8961
-17200,-1,8962
-17210,-1,8962
-17200,1,8964
-17190,1,8965
-17200,-1,8965
-17210,-1,8966
-17200,1,8968
-17210,-1,8968
-17220,-1,8970
-17210,1,8971
-17200,1,8972
-17210,-1,8973
-17220,-1,8973
-17230,-1,8974
-17220,1,8976
-17210,1,8977
-17220,-1,8977
-17210,1,8979
-17210,0,8980
-17200,1,8981
-17210,-1,8982
-17210,0,8983
-17220,-1,8983
-17210,1,8985
-17200,1,8986
-17190,1,8987
-17200,-1,8988
-17210,-1,8989
-17200,1,8990
-17210,-1,8990
-17220,-1,8991
-17210,1,8993
-17200,1,8994
-17190,1,8995
-17200,-1,8995
-17190,1,8997
-17190,0,8998
-17180,1,8999
-17170,1,9000
-17160,1,9001
-17170,-1,9001
-17180,-1,9002
-17170,1,9004
-17180,-1,9004
-17190,-1,9005
-17180,1,9007
-17170,1,9008
-17160,1,9009
-17160,0,9010
-17170,-1,9010
-17180,-1,9011
-17170,1,9013
-17180,-1,9013
-17170,1,9015
-17180,-1,9016
-17170,1,9017
-17160,1,9018
-17170,-1,9018
-17160,1,9020
-17150,1,9021
-17160,-1,9021
-17150,1,9023
-17140,1,9024
-17150,-1,9025
-17140,1,9026
-17130,1,9027
-17120,1,9028
-17110,1,9029
-17120,-1,9029
-17130,-1,9030
-17140,-1,9031
-17130,1,9033
-17140,-1,9034
-17150,-1,9034
-17160,-1,9035
-17170,-1,9036
-17180,-1,9037
-17180,0,9039
-17190,-1,9040
-17180,1,9041
-17170,1,9042
-17160,1,9043
-17170,-1,9043
-17160,1,9045
-17170,-1,9046
-17160,1,9047
-17170,-1,9047
-17180,-1,9049
-17190,-1,9049
-17200,-1,9051
-17210,-1,9051
-17200,1,9053
-17210,-1,9053
-17210,0,9055
-17220,-1,9056
-17210,1,9057
-17220,-1,9057
-17210,1,9059
-17220,-1,9059
-17230,-1,9060
-17240,-1,9061
-17250,-1,9062
-17240,1,9064
-17250,-1,9064
-17240,1,9066
-17230,1,9067
-17220,1,9068
-17230,-1,9069
-17220,1,9070
-17230,-1,9070
-17240,-1,9071
-17230,1,9073
-17220,1,9074
-17210,1,9075
-17220,-1,9075
-17230,-1,9077
-17220,1,9078
-17210,1,9079
-17220,-1,9079
-17230,-1,9080
-17240,-1,9081
-17240,0,9083
-17230,1,9084
-17240,-1,9084
-17230,1,9086
-17220,1,9087
-17230,-1,9088
-17240,-1,9088
-17230,1,9090
-17230,0,9091
-17240,-1,9091
-17250,-1,9092
-17260,-1,9094
-17270,-1,9094
-17280,-1,9095
-17290,-1,9096
-17300,-1,9097
-17310,-1,9098
-17300,1,9100
-17290,1,9101
-17290,0,9102
-17280,1,9103
-17290,-1,9104
-17280,1,9105
-17270,1,9106
-17280,-1,9106
-17270,1,9108
-17260,1,9109
-17270,-1,9109
-17260,1,9111
-17250,1,9112
-17260,-1,9112
-17270,-1,9113
-17280,-1,9114
-17270,1,9116
-17260,1,9117
-17270,-1,9118
-17260,1,9119
-17270,-1,9119
-17280,-1,9120
-17270,1,9122
-17260,1,9123
-17250,1,9124
-17260,-1,9124
-17250,1,9126
-17240,1,9127
-17250,-1,9127
-17260,-1,9128
-17250,1,9130
-17240,1,9131
-17250,-1,9131
-17240,1,9133
-17250,-1,9133
-17260,-1,9134
-17270,-1,9135
-17280,-1,9136
-17270,1,9138
-17260,1,9139
-17250,1,9140
-17260,-1,9140
-17270,-1,9141
-17280,-1,9143
-17290,-1,9143
-17300,-1,9144
-17290,1,9146
-17280,1,9147
-17270,1,9148
-17280,-1,9148
-17290,-1,9150
-17280,1,9151
-17290,-1,9151
-17300,-1,9152
-17290,1,9154
-17300,-1,9154
-17310,-1,9155
-17300,1,9157
-17310,-1,9157
-17300,1,9159
-17310,-1,9159
-17320,-1,9160
-17330,-1,9161
-17320,1,9163
-17310,1,9164
-17320,-1,9164
-17310,1,9166
-17300,1,9167
-17310,-1,9167
-17310,0,9169
-17320,-1,9169
-17330,-1,9170
-17320,1,9172
-17330,-1,9173
-17320,1,9174
-17310,1,9175
-17320,-1,9175
-17330,-1,9176
-17340,-1,9177
-17330,1,9179
-17340,-1,9180
-17350,-1,9180
-17360,-1,9181
-17350,1,9183
-17360,-1,9183
-17370,-1,9185
-17380,-1,9185
-17390,-1,9186
-17400,-1,9188
-17410,-1,9188
-17420,-1,9189
-17410,1,9191
-17420,-1,9191
-17430,-1,9192
-17440,-1,9194
-17430,1,9195
-17420,1,9196
-17410,1,9197
-17400,1,9198
-17390,1,9199
-17380,1,9200
-17380,0,9201
-17370,1,9202
-17380,-1,9202
-17390,-1,9203
-17400,-1,9204
-17390,1,9206
-17400,-1,9206
-17410,-1,9207
-17400,1,9209
-17390,1,9210
-17380,1,9211
-17390,-1,9211
-17400,-1,9213
-17410,-1,9213
-17420,-1,9215
-17430,-1,9215
-17440,-1,9216
-17450,-1,9217
-17440,1,9219
-17450,-1,9220
-17460,-1,9220
-17470,-1,9221
-17480,-1,9223
-17470,1,9224
-17470,0,9225
-17470,0,9226
-17460,1,9227
-17450,1,9228
-17440,1,9229
-17450,-1,9229
-17450,0,9231
-17440,1,9232
-17430,1,9233
-17440,-1,9233
-17430,1,9235
-17440,-1,9235
-17450,-1,9236
-17460,-1,9237
-17470,-1,9238
-17470,0,9240
-17480,-1,9240
-17490,-1,9242
-17480,1,9243
-17490,-1,9243
-17480,1,9245
-17490,-1,9245
-17500,-1,9246
-17510,-1,9247
-17500,1,9249
-17490,1,9250
-17500,-1,9250
-17510,-1,9251
-17520,-1,9253
-17520,0,9254
-17510,1,9255
-17520,-1,9255
-17530,-1,9256
-17520,1,9258
-17530,-1,9258
-17540,-1,9259
-17530,1,9261
-17540,-1,9261
-17540,0,9263
-17550,-1,9263
-17540,1,9265
-17550,-1,9266
-17540,1,9267
-17540,0,9268
-17550,-1,9268
-17540,1,9270
-17530,1,9271
-17520,1,9272
-17530,-1,9272
-17520,1,9274
-17510,1,9275
-17500,1,9276
-17490,1,9277
-17500,-1,9277
-17510,-1,9278
-17520,-1,9279
-17530,-1,9280
-17540,-1,9281
-17530,1,9283
-17540,-1,9283
-17550,-1,9284
-17560,-1,9285
-17570,-1,9286
-17560,1,9288
-17570,-1,9289
-17580,-1,9289
-17590,-1,9290
-17600,-1,9291
-17610,-1,9292
-17600,1,9294
-17600,0,9295
-17590,1,9296
-17600,-1,9297
-17610,-1,9297
-17600,1,9299
-17610,-1,9299
-17610,0,9301
-17600,1,9302
-17590,1,9303
-17600,-1,9303
-17610,-1,9304
-17600,1,9306
-17610,-1,9307
-17600,1,9308
-17590,1,9309
-17580,1,9310
-17570,1,9311
-17560,1,9312
-17570,-1,9312
-17560,1,9314
-17550,1,9315
-17540,1,9316
-17550,-1,9317
-17550,0,9318
-17560,-1,9319
-17570,-1,9319
-17580,-1,9320
-17580,0,9322
-17570,1,9323
-17580,-1,9324
-17580,0,9325
-17570,1,9326
-17560,1,9327
-17550,1,9328
-17560,-1,9329
-17560,0,9330
-17570,-1,9330
-17560,1,9332
-17550,1,9333
-17540,1,9334
-17530,1,9335
-17540,-1,9335
-17530,1,9337
-17540,-1,9337
-17550,-1,9338
-17540,1,9340
-17540,0,9341
-17550,-1,9342
-17560,-1,9342
-17550,1,9344
-17550,0,9345
-17540,1,9346
-17530,1,9347
-17540,-1,9348
-17550,-1,9348
-17560,-1,9350
-17570,-1,9350
-17570,0,9352
-17580,-1,9352
-17590,-1,9353
-17600,-1,9355
-17610,-1,9355
-17600,1,9357
-17610,-1,9358
-17600,1,9359
-17590,1,9360
-17580,1,9361
-17570,1,9362
-17580,-1,9362
-17570,1,9364
-17580,-1,9364
-17590,-1,9365
-17600,-1,9366
-17610,-1,9368
-17610,0,9369
-17600,1,9370
-17610,-1,9370
-17620,-1,9372
-17630,-1,9373
-17620,1,9374
-17630,-1,9374
-17620,1,9376
-17630,-1,9376
-17620,1,9378
-17610,1,9379
-17620,-1,9379
-17610,1,9381
-17620,-1,9381
-17630,-1,9382
-17630,0,9384
-17620,1,9385
-17630,-1,9386
-17620,1,9387
-17610,1,9388
-17620,-1,9388
-17630,-1,9389
-17640,-1,9390
-17650,-1,9391
-17660,-1,9392
-17670,-1,9393
-17660,1,9395
-17670,-1,9395
-17680,-1,9396
-17690,-1,9397
-17680,1,9399
-17690,-1,9400
-17680,1,9401
-17690,-1,9401
-17680,1,9403
-17670,1,9404
-17660,1,9405
-17670,-1,9406
-17670,0,9407
-17660,1,9408
-17670,-1,9408
-17660,1,9410
-17650,1,9411
-17640,1,9412
-17650,-1,9412
-17660,-1,9414
-17670,-1,9414
-17660,1,9416
-17670,-1,9416
-17680,-1,9417
-17690,-1,9419
-17700,-1,9419
-17690,1,9421
-17700,-1,9421
-17710,-1,9422
-17710,0,9424
-17720,-1,9425
-17720,0,9426
-17730,-1,9427
-17720,1,9428
-17730,-1,9428
-17730,0,9430
-17740,-1,9430
-17750,-1,9431
-17760,-1,9432
-17750,1,9434
-17760,-1,9434
-17770,-1,9435
-17760,1,9437
-17750,1,9438
-17760,-1,9438
-17750,1,9440
-17740,1,9441
-17750,-1,9441
-17740,1,9443
-17740,0,9444
-17750,-1,9444
-17740,1,9446
-17750,-1,9446
-17760,-1,9448
-17770,-1,9449
-17780,-1,9450
-17770,1,9451
-17770,0,9452
-17780,-1,9452
-17790,-1,9454
-17800,-1,9454
-17810,-1,9456
-17820,-1,9456
-17810,1,9458
-17800,1,9459
-17810,-1,9459
-17820,-1,9460
-17810,1,9462
-17800,1,9463
-17810,-1,9464
-17820,-1,9465
-17830,-1,9465
-17830,0,9467
-17820,1,9468
-17810,1,9469
-17800,1,9470
-17790,1,9471
-17780,1,9472
-17790,-1,9472
-17780,1,9474
-17770,1,9475
-17760,1,9476
-17750,1,9477
-17740,1,9478
-17750,-1,9478
-17760,-1,9479
-17770,-1,9481
-17780,-1,9481
-17790,-1,9482
-17780,1,9484
-17790,-1,9484
-17800,-1,9485
-17810,-1,9486
-17820,-1,9488
-17810,1,9489
-17820,-1,9489
-17830,-1,9491
-17820,1,9492
-17810,1,9493
-17820,-1,9493
-17830,-1,9495
-17820,1,9496
-17830,-1,9496
-17820,1,9498
-17830,-1,9498
-17820,1,9500
-17830,-1,9500
-17840,-1,9501
-17830,1,9503
-17840,-1,9504
-17830,1,9505
-17820,1,9506
-17830,-1,9506
-17840,-1,9507
-17850,-1,9508
-17850,0,9510
-17860,-1,9511
-17850,1,9512
-17860,-1,9513
-17870,-1,9513
-17880,-1,9514
-17890,-1,9515
-17900,-1,9517
-17910,-1,9518
-17900,1,9519
-17890,1,9520
-17900,-1,9520
-17890,1,9522
-17880,1,9523
-17870,1,9524
-17880,-1,9524
-17890,-1,9525
-17880,1,9527
-17870,1,9528
-17880,-1,9528
-17890,-1,9529
-17900,-1,9530
-17890,1,9532
-17880,1,9533
-17870,1,9534
-17880,-1,9534
-17890,-1,9536
-17890,0,9537
-17900,-1,9538
-17910,-1,9538
-17900,1,9540
-17890,1,9541
-17900,-1,9541
-17910,-1,9542
-17910,0,9544
-17920,-1,9544
-17910,1,9546
-17900,1,9547
-17910,-1,9547
-17920,-1,9549
-17930,-1,9550
-17940,-1,9550
-17930,1,9552
-17940,-1,9553
-17950,-1,9553
-17960,-1,9554
-17950,1,9556
-17960,-1,9557
-17970,-1,9557
-17960,1,9559
-17960,0,9560
-17970,-1,9560
-17960,1,9562
-17950,1,9563
-17960,-1,9563
-17950,1,9565
-17960,-1,9565
-17950,1,9567
-17940,1,9568
-17940,0,9569
-17950,-1,9569
-17960,-1,9570
-17950,1,9572
-17960,-1,9572
-17970,-1,9573
-17960,1,9575
-17950,1,9576
-17940,1,9577
-17950,-1,9577
-17940,1,9579
-17930,1,9580
-17940,-1,9580
-17930,1,9582
-17940,-1,9583
-17950,-1,9583
-17940,1,9585
-17930,1,9586
-17920,1,9587
-17910,1,9588
-17920,-1,9588
-17930,-1,9589
-17940,-1,9590
-17950,-1,9591
-17960,-1,9593
-17970,-1,9593
-17960,1,9595
-17950,1,9596
-17940,1,9597
-17950,-1,9597
-17960,-1,9599
-17950,1,9600
-17940,1,9601
-17950,-1,9601
-17960,-1,9602
-17950,1,9604
-17960,-1,9605
-17950,1,9606
-17960,-1,9606
-17970,-1,9607
-17980,-1,9608
-17970,1,9610
-17980,-1,9611
-17990,-1,9612
-17980,1,9613
-17990,-1,9613
-17980,1,9615
-17990,-1,9615
-17980,1,9617
-17990,-1,9617
-17980,1,9619
-17970,1,9620
-17980,-1,9620
-17970,1,9622
-17960,1,9623
-17950,1,9624
-17960,-1,9624
-17970,-1,9626
-17970,0,9627
-17980,-1,9627
-17970,1,9629
-17960,1,9630
-17950,1,9631
-17950,0,9632
-17960,-1,9632
-17950,1,9634
-17960,-1,9634
-17950,1,9636
-17960,-1,9636
-17970,-1,9637
-17960,1,9639
-17970,-1,9640
-17980,-1,9640
-17970,1,9642
-17980,-1,9642
-17990,-1,9643
-17980,1,9645
-17980,0,9646
-17970,1,9647
-17980,-1,9648
-17990,-1,9648
-17990,0,9650
-17980,1,9651
-17990,-1,9651
-17980,1,9653
-17970,1,9654
-17980,-1,9654
-17990,-1,9655
-17980,1,9657
-17980,0,9658
-17970,1,9659
-17960,1,9660
-17950,1,9661
-17960,-1,9661
-17950,1,9663
-17960,-1,9663
-17970,-1,9665
-17980,-1,9666
-17990,-1,9666
-17980,1,9668
-17990,-1,9668
-17980,1,9670
-17990,-1,9670
-17980,1,9672
-17970,1,9673
-17960,1,9674
-17970,-1,9674
-17980,-1,9676
-17970,1,9677
-17970,0,9678
-17980,-1,9678
-17990,-1,9680
-17980,1,9681
-17990,-1,9681
-17980,1,9683
-17990,-1,9683
-17980,1,9685
-17990,-1,9685
-17980,1,9687
-17970,1,9688
-17960,1,9689
-17950,1,9690
-17940,1,9691
-17930,1,9692
-17940,-1,9693
-17950,-1,9693
-17940,1,9695
-17930,1,9696
-17940,-1,9696
-17930,1,9698
-17940,-1,9698
-17950,-1,9699
-17940,1,9701
-17940,0,9702
-17930,1,9703
-17940,-1,9704
-17950,-1,9705
-17960,-1,9705
-17970,-1,9706
-17980,-1,9707
-17970,1,9709
-17960,1,9710
-17970,-1,9711
-17960,1,9712
-17950,1,9713
-17940,1,9714
-17950,-1,9714
-17950,0,9716
-17950,0,9717
-17960,-1,9717
-17970,-1,9718
-17980,-1,9719
-17970,1,9721
-17960,1,9722
-17950,1,9723
-17950,0,9724
-17960,-1,9724
-17950,1,9726
-17960,-1,9727
-17960,0,9728
-17970,-1,9728
-17960,1,9730
-17950,1,9731
-17940,1,9732
-17950,-1,9733
-17940,1,9734
-17930,1,9735
-17940,-1,9735
-17930,1,9737
-17920,1,9738
-17930,-1,9738
-17940,-1,9739
-17950,-1,9740
-17940,1,9742
-17930,1,9743
-17940,-1,9743
-17940,0,9745
-17930,1,9746
-17920,1,9747
-17910,1,9748
-17900,1,9749
-17910,-1,9749
-17910,0,9751
-17920,-1,9752
-17910,1,9753
-17900,1,9754
-17890,1,9755
-17900,-1,9755
-17910,-1,9756
-17920,-1,9757
-17930,-1,9758
-17920,1,9760
-17930,-1,9760
-17920,1,9762
-17910,1,9763
-17910,0,9764
-17920,-1,9764
-17930,-1,9765
-17940,-1,9766
-17950,-1,9767
-17940,1,9769
-17930,1,9770
-17940,-1,9770
-17950,-1,9771
-17960,-1,9772
-17950,1,9774
-17940,1,9775
-17930,1,9776
-17920,1,9777
-17910,1,9778
-17920,-1,9778
-17910,1,9780
-17900,1,9781
-17910,-1,9781
-17920,-1,9782
-17930,-1,9784
-17940,-1,9784
-17930,1,9786
-17920,1,9787
-17910,1,9788
-17900,1,9789
-17910,-1,9789
-17900,1,9791
-17910,-1,9791
-17920,-1,9792
-17930,-1,9794
-17940,-1,9794
-17940,0,9796
-17950,-1,9796
-17940,1,9798
-17940,0,9799
-17930,1,9800
-17920,1,9801
-17930,-1,9801
-17940,-1,9802
-17930,1,9804
-17920,1,9805
-17930,-1,9806
-17940,-1,9806
-17950,-1,9807
-17960,-1,9808
-17970,-1,9810
-17980,-1,9810
-17970,1,9812
-17980,-1,9813
-17990,-1,9813
-18000,-1,9814
-17990,1,9816
-17980,1,9817
-17990,-1,9817
-18000,-1,9818
-17990,1,9820
-17980,1,9821
-17970,1,9822
-17980,-1,9822
-17970,1,9824
-17980,-1,9824
-17970,1,9826
-17980,-1,9826
-17970,1,9828
-17980,-1,9828
-17990,-1,9829
-17980,1,9831
-17990,-1,9831
-18000,-1,9833
-18010,-1,9833
-18020,-1,9834
-18010,1,9836
-18020,-1,9836
-18020,0,9838
-18010,1,9839
-18020,-1,9839
-18030,-1,9840
-18040,-1,9842
-18050,-1,9842
-18040,1,9844
-18030,1,9845
-18040,-1,9845
-18030,1,9847
-18020,1,9848
-18010,1,9849
-18020,-1,9849
-18010,1,9851
-18000,1,9852
-18010,-1,9852
-18020,-1,9853
-18010,1,9855
-18000,1,9856
-18010,-1,9856
-18010,0,9858
-18000,1,9859
-17990,1,9860
-18000,-1,9860
-18010,-1,9861
-18020,-1,9862
-18020,0,9864
-18030,-1,9864
-18020,1,9866
-18020,0,9867
-18030,-1,9867
-18040,-1,9868
-18030,1,9870
-18040,-1,9871
-18030,1,9872
-18040,-1,9872
-18050,-1,9874
-18040,1,9875
-18030,1,9876
-18020,1,9877
-18010,1,9878
-18000,1,9879
-17990,1,9880
-18000,-1,9880
-18010,-1,9881
-18020,-1,9882
-18030,-1,9883
-18040,-1,9885
-18050,-1,9885
-18040,1,9887
-18030,1,9888
-18020,1,9889
-18030,-1,9889
-18040,-1,9890
-18030,1,9892
-18040,-1,9893
-18050,-1,9893
-18040,1,9895
-18030,1,9896
-18040,-1,9896
-18050,-1,9897
-18060,-1,9899
-18070,-1,9899
-18070,0,9901
-18080,-1,9902
-18070,1,9903
-18080,-1,9903
-18070,1,9905
-18060,1,9906
-18050,1,9907
-18060,-1,9908
-18070,-1,9908
-18080,-1,9909
-18070,1,9911
-18060,1,9912
-18070,-1,9912
-18080,-1,9914
-18090,-1,9914
-18100,-1,9915
-18110,-1,9916
-18100,1,9918
-18090,1,9919
-18080,1,9920
-18090,-1,9920
-18090,0,9922
-18080,1,9923
-18090,-1,9923
-18080,1,9925
-18090,-1,9925
-18090,0,9927
-18080,1,9928
-18090,-1,9928
-18100,-1,9929
-18110,-1,9930
-18120,-1,9931
-18130,-1,9933
-18120,1,9934
-18110,1,9935
-18120,-1,9935
-18110,1,9937
-18120,-1,9937
-18130,-1,9938
-18120,1,9940
-18110,1,9941
-18120,-1,9941
-18130,-1,9942
-18130,0,9944
-18120,1,9945
-18110,1,9946
-18120,-1,9946
-18130,-1,9947
-18120,1,9949
-18120,0,9950
-18130,-1,9950
-18140,-1,9952
-18150,-1,9952
-18160,-1,9954
-18170,-1,9954
-18170,0,9956
-18160,1,9957
-18170,-1,9957
-18180,-1,9959
-18170,1,9960
-18160,1,9961
-18150,1,9962
-18140,1,9963
-18150,-1,9964
-18150,0,9965
-18140,1,9966
-18130,1,9967
-18140,-1,9968
-18130,1,9969
-18130,0,9970
-18140,-1,9970
-18130,1,9972
-18120,1,9973
-18110,1,9974
-18120,-1,9975
-18110,1,9976
-18100,1,9977
-18110,-1,9977
-18100,1,9979
-18090,1,9980
-18080,1,9981
-18080,0,9982
-18090,-1,9982
-18100,-1,9983
-18110,-1,9984
-18120,-1,9985
-18110,1,9987
-18120,-1,9987
-18110,1,9989
-18120,-1,9989
-18110,1,9991
-18120,-1,9991
-18130,-1,9992
-18140,-1,9993
-18150,-1,9995
-18160,-1,9995
-18150,1,9997
-18140,1,9998
-18150,-1,9998
-18140,1,10000
-18150,-1,10000
-18160,-1,10001
-18170,-1,10003
-18180,-1,10003
-18170,1,10005
-18180,-1,10005
-18170,1,10007
-18160,1,10008
-18170,-1,10008
-18160,1,10010
-18150,1,10011
-18140,1,10012
-18130,1,10013
-18140,-1,10013
-18150,-1,10014
-18160,-1,10015
-18150,1,10017
-18150,0,10018
-18150,0,10019
-18150,0,10020
-18160,-1,10020
-18170,-1,10021
-18180,-1,10023
-18190,-1,10023
-18200,-1,10024
-18210,-1,10026
-18200,1,10027
-18210,-1,10027
-18220,-1,10028
-18230,-1,10029
-18230,0,10031
-18230,0,10032
-18220,1,10033
-18210,1,10034
-18220,-1,10035
-18230,-1,10035
-18240,-1,10036
-18230,1,10038
-18220,1,10039
-18210,1,10040
-18200,1,10041
-18210,-1,10042
-18200,1,10043
-18190,1,10044
-18180,1,10045
-18170,1,10046
-18160,1,10047
-18150,1,10048
-18140,1,10049
-18140,0,10050
-18130,1,10051
-18140,-1,10051
-18150,-1,10052
-18160,-1,10054
-18160,0,10055
-18170,-1,10055
-18180,-1,10056
-18170,1,10058
-18160,1,10059
-18170,-1,10059
-18170,0,10061
-18170,0,10062
-18170,0,10063
-18170,0,10064
-18180,-1,10064
-18170,1,10066
-18180,-1,10066
-18190,-1,10067
-18200,-1,10068
-18210,-1,10070
-18220,-1,10070
-18230,-1,10071
-18220,1,10073
-18230,-1,10073
-18240,-1,10074
-18230,1,10076
-18220,1,10077
-18220,0,10078
-18230,-1,10079
-18220,1,10080
-18230,-1,10080
-18240,-1,10082
-18240,0,10083
-18230,1,10084
-18240,-1,10084
-18250,-1,10086
-18260,-1,10087
-18250,1,10088
-18260,-1,10088
-18270,-1,10090
-18260,1,10091
-18250,1,10092
-18250,0,10093
-18260,-1,10094
-18270,-1,10095
-18260,1,10096
-18250,1,10097
-18240,1,10098
-18230,1,10099
-18240,-1,10099
-18250,-1,10100
-18260,-1,10102
-18270,-1,10102
-18260,1,10104
-18260,0,10105
-18250,1,10106
-18260,-1,10106
-18270,-1,10107
-18260,1,10109
-18270,-1,10109
-18280,-1,10111
-18270,1,10112
-18280,-1,10112
-18290,-1,10113
-18300,-1,10114
-18310,-1,10115
-18310,0,10117
-18310,0,10118
-18320,-1,10118
-18310,1,10120
-18320,-1,10121
-18330,-1,10121
-18330,0,10123
-18320,1,10124
-18310,1,10125
-18320,-1,10125
-18330,-1,10126
-18320,1,10128
-18330,-1,10128
-18340,-1,10129
-18350,-1,10131
-18340,1,10132
-18330,1,10133
-18340,-1,10133
-18350,-1,10134
-18340,1,10136
-18330,1,10137
-18340,-1,10137
-18350,-1,10138
-18360,-1,10139
-18350,1,10141
-18360,-1,10141
-18370,-1,10142
-18360,1,10144
-18350,1,10145
-18360,-1,10146
-18370,-1,10146
-18380,-1,10147
-18370,1,10149
-18380,-1,10149
-18370,1,10151
-18360,1,10152
-18370,-1,10153
-18380,-1,10153
-18370,1,10155
-18380,-1,10156
-18370,1,10157
-18360,1,10158
-18350,1,10159
-18360,-1,10159
-18350,1,10161
-18340,1,10162
-18350,-1,10162
-18360,-1,10163
-18370,-1,10164
-18380,-1,10166
-18370,1,10167
-18360,1,10168
-18350,1,10169
-18360,-1,10169
-18370,-1,10171
-18360,1,10172
-18370,-1,10172
-18380,-1,10173
-18370,1,10175
-18380,-1,10175
-18370,1,10177
-18360,1,10178
-18350,1,10179
-18340,1,10180
-18340,0,10181
-18330,1,10182
-18330,0,10183
-18320,1,10184
-18310,1,10185
-18320,-1,10186
-18330,-1,10186
-18340,-1,10187
-18350,-1,10188
-18360,-1,10190
-18370,-1,10190
-18360,1,10192
-18350,1,10193
-18340,1,10194
-18350,-1,10194
-18340,1,10196
-18330,1,10197
-18320,1,10198
-18330,-1,10198
-18340,-1,10200
-18330,1,10201
-18320,1,10202
-18330,-1,10202
-18320,1,10204
-18330,-1,10204
-18330,0,10206
-18340,-1,10207
-18340,0,10208
-18330,1,10209
-18340,-1,10209
-18350,-1,10210
-18360,-1,10212
-18370,-1,10212
-18380,-1,10213
-18370,1,10215
-18360,1,10216
-18350,1,10217
-18360,-1,10217
-18370,-1,10218
-18360,1,10220
-18370,-1,10221
-18380,-1,10221
-18390,-1,10222
-18380,1,10224
-18370,1,10225
-18380,-1,10225
-18390,-1,10226
-18380,1,10228
-18380,0,10229
-18390,-1,10229
-18380,1,10231
-18380,0,10232
-18370,1,10233
-18380,-1,10233
-18390,-1,10234
-18400,-1,10236
-18410,-1,10236
-18420,-1,10237
-18430,-1,10239
-18420,1,10240
-18410,1,10241
-18400,1,10242
-18410,-1,10242
-18400,1,10244
-18410,-1,10244
-18400,1,10246
-18410,-1,10246
-18400,1,10248
-18410,-1,10248
-18400,1,10250
-18410,-1,10250
-18400,1,10252
-18410,-1,10252
-18400,1,10254
-18390,1,10255
-18400,-1,10256
-18410,-1,10256
-18410,0,10258
-18420,-1,10258
-18430,-1,10259
-18440,-1,10260
-18450,-1,10261
-18460,-1,10262
-18470,-1,10263
-18480,-1,10264
-18470,1,10266
-18480,-1,10266
-18490,-1,10267
-18500,-1,10268
-18510,-1,10270
-18520,-1,10270
-18510,1,10272
-18500,1,10273
-18500,0,10274
-18510,-1,10275
-18520,-1,10275
-18530,-1,10277
-18540,-1,10277
-18550,-1,10278
-18560,-1,10279
-18570,-1,10280
-18560,1,10282
-18550,1,10283
-18540,1,10284
-18530,1,10285
-18540,-1,10285
-18550,-1,10287
-18540,1,10288
-18530,1,10289
-18540,-1,10289
-18550,-1,10290
-18550,0,10292
-18560,-1,10293
-18570,-1,10293
-18580,-1,10294
-18580,0,10296
-18590,-1,10296
-18580,1,10298
-18570,1,10299
-18580,-1,10299
-18570,1,10301
-18580,-1,10302
-18580,0,10303
-18570,1,10304
-18580,-1,10304
-18570,1,10306
-18580,-1,10307
-18590,-1,10307
-18580,1,10309
-18590,-1,10309
-18600,-1,10311
-18600,0,10312
-18610,-1,10312
-18620,-1,10313
-18610,1,10315
-18600,1,10316
-18610,-1,10317
-18620,-1,10317
-18630,-1,10318
-18620,1,10320
-18630,-1,10321
-18640,-1,10321
-18630,1,10323
-18620,1,10324
-18630,-1,10324
-18630,0,10326
-18640,-1,10327
-18630,1,10328
-18640,-1,10328
-18630,1,10330
-18640,-1,10330
-18650,-1,10331
-18640,1,10333
-18630,1,10334
-18640,-1,10334
-18650,-1,10336
-18650,0,10337
-18640,1,10338
-18650,-1,10339
-18660,-1,10340
-18650,1,10341
-18660,-1,10341
-18660,0,10343
-18670,-1,10343
-18680,-1,10345
-18670,1,10346
-18680,-1,10346
-18670,1,10348
-18660,1,10349
-18670,-1,10349
-18680,-1,10350
-18670,1,10352
-18680,-1,10352
-18670,1,10354
